UNIT UP,NOMOR GARDU,NAMA GARDU,ALAMAT,LATITUDE,LONGITUDE,KAPASITAS TRAFO (kVA),FEEDER,Pemakaian (%),I rata-rata (A),Unbalanced (%),Update
11227 - SAMALANGA,GD112270064,SML015-00,BATEE ILIEK,5.169205,96.341074,100,,,,,
11227 - SAMALANGA,GD112270065,SML016-00,PDAM,5.166698,96.341076,100,,,,,
11227 - SAMALANGA,GD112270069,SML017-00,KP. MEULUM,5.182465,96.339035,100,,,,,
11227 - SAMALANGA,GD112270070,SML018-00,GEULMPANG BUNGKOK,5.192155,96.344191,50,,,,,
11227 - SAMALANGA,GD112270027,SML019-00,MUDI MESRA I,5.20198,96.353795,160,,,,,
11227 - SAMALANGA,GD112270012,SML021-00,KAMPONG BAROE,5.208759,96.365484,100,,,,,
11227 - SAMALANGA,GD112270014,SML023-00,MATANG TENGEUH,5.211229,96.350508,50,,,,,
11227 - SAMALANGA,GD112270010,SML024-00,PANTHE RHENG,5.209913,96.3672,50,,,,,
11227 - SAMALANGA,GD112270061,SML025-00,MATANG WAKEUH,5.18282,96.357672,50,,,,,
11227 - SAMALANGA,GD112270028,SML027-00,MUDI MESRA II,5.201961,96.353898,100,,,,,
11227 - SAMALANGA,GD112270007,SML028-00,TERMINAL,5.205852,96.369851,50,,,,,
11227 - SAMALANGA,GD112270206,SML029-00,MIDEUN JOK,5.200752,96.351899,50,,,,,
11227 - SAMALANGA,GD112270191,SML030-00,MNS GLUMPANG,5.187027,96.366133,25,,,,,
11227 - SAMALANGA,GD112270002,SML031-00,SIMPANG MEULIK,5.204219,96.368249,50,,,,,
11227 - SAMALANGA,GD112270056,SML032-00,MEUNASAH HUENG,5.184535,96.363103,50,,,,,
11227 - SAMALANGA,GD112270063,SML033-00,PULO BAROH,5.17445,96.345907,50,,,,,
11227 - SAMALANGA,GD112270066,SML034-00,DAYAH BATEE ILIEK,5.165778,96.342007,50,,,,,
11227 - SAMALANGA,GD112270067,SML035-00,MEURAH,5.167227,96.33908,50,,,,,
11227 - SAMALANGA,GD112270009,SML036-00,MESJID KOTA SAMALANGA,5.208702,96.367139,100,,,,,
11227 - SAMALANGA,GD112270023,SML037-00,MEUNASAH PAPEUN,5.198337,96.356903,50,,,,,
11227 - SAMALANGA,GD112270031,SML038-00,KANDANG,5.2068,96.358372,100,,,,,
11227 - SAMALANGA,GD112270071,SML039-00,LUENG KEUBU,5.196006,96.346944,50,,,,,
11227 - SAMALANGA,GD112270197,SML041-00,IE YADARA,5.168427,96.339156,100,,,,,
11227 - SAMALANGA,GD112270020,SML042-00,ANGKING,5.221702,96.349963,100,,,,,
11227 - SAMALANGA,GD112270030,SML043-00,TELKOMSEL MIDEUN,5.203135,96.355465,25,,,,,
11227 - SAMALANGA,GD112270025,SML044-00,LANCOK,5.187691,96.35307,50,,,,,
11227 - SAMALANGA,GD112270068,SML045-00,COT MEURAK,5.179705,96.338195,50,,,,,
11227 - SAMALANGA,GD112270018,SML046-00,TANJUNGAN IDEM,5.214891,96.352089,50,,,,,
11227 - SAMALANGA,GD112270011,SML047-00,KUALA PANTHE RHENG,5.2137,96.368547,100,,,,,
11227 - SAMALANGA,GD112270029,SML048-00,MUDI MESRA III,5.2011,96.352935,250,,,,,
11227 - SAMALANGA,GD112270005,SML049-00,SANGSO,5.208401,96.36853,50,,,,,
11227 - SAMALANGA,GD112270201,SML050-00,SANGSO II,5.206931,96.371739,50,,,,,
11227 - SAMALANGA,GD112270021,SML051-00,LINCAH,5.217891,96.347714,50,,,,,
11227 - SAMALANGA,GD112270058,SML052-00,ALUE,5.17606,96.365115,50,,,,,
11227 - SAMALANGA,GD112270015,SML053-00,KILANG PADI,5.179234,96.348657,50,,,,,
11227 - SAMALANGA,GD112270193,SML054-00,GP PUTOH,5.202806,96.354319,50,,,,,
11227 - SAMALANGA,GD112270194,SML055-00,ARONGAN,5.214349,96.347245,400,,,,,
11227 - SAMALANGA,GD112270195,SML056-00,TANJUNGAN BARU,5.2165,96.352995,100,,,,,
11227 - SAMALANGA,GD112270203,SML057-00,GAMPONG BAROH II,5.210778,96.364878,100,,,,,
11227 - SAMALANGA,GD112270280,SML058-00,MATANG WAKEUH,5.184608,96.359472,50,,,,,
11227 - SAMALANGA,GD112270245,SML059-00,PULO BAROH,5.172897,96.344212,50,,,,,
11227 - SAMALANGA,GD112270281,SML060-00,MEURAH,5.168914,96.336246,50,,,,,
11227 - SAMALANGA,GD112270282,SML061-00,COT MEURAK,5.17301,96.339542,50,,,,,
11227 - SAMALANGA,GD112270220,SML062-00,GAMPONG PUTOH,5.204677,96.356201,50,,,,,
11227 - SAMALANGA,GD112270214,SML063-00,NAMPLOH BAROH,5.200969,96.365705,50,,,,,
11227 - SAMALANGA,GD112270283,SML064-00,MNS HUENG,5.180972,96.360176,50,,,,,
11227 - SAMALANGA,GD112270284,SML065-00,MEURAH,5.166508,96.33948,100,,,,,
11227 - SAMALANGA,GD112270285,SML066-00,KOMPLEK BBI,5.173848,96.348635,,,,,,
11227 - SAMALANGA,GD112270227,SML067-00,KP MEULUM,5.188151,96.341539,50,,,,,
11227 - SAMALANGA,GD112270199,SML068-00,TANJUNGAN,5.215523,96.344444,50,,,,,
11227 - SAMALANGA,GD112270286,SML069-00,ANGKING,5.223511,96.348319,100,,,,,
11227 - SAMALANGA,GD112270248,SML070-00,MEULIK,5.20205,96.373107,50,,,,,
11227 - SAMALANGA,GD112270287,SML071-00,PUUK,5.220765,96.344121,50,,,,,
11227 - SAMALANGA,GD112270205,SML072-00,SPBU SLG,5.197213,96.367259,50,,,,,
11227 - SAMALANGA,GD112270288,SML073-00,PDAM LHOM PEUDENG,5.151897,96.3449,100,,,,,
11227 - SAMALANGA,GD112270289,SML074-00,MEURAH II,5.157536,96.342446,50,,,,,
11227 - SAMALANGA,GD112270255,SML075-00,MIDEUN GEUDONG,5.1982,96.34933,50,,,,,
11227 - SAMALANGA,GD112270290,SML076-00,MUDI MESRA IV,5.201074,96.352906,250,,,,,
11227 - SAMALANGA,GD112270232,SML077-00,MESJID BARO,5.181522,96.350728,50,,,,,
11227 - SAMALANGA,GD112270291,SML078-00,KP. PUTOH,5.202862,96.355011,50,,,,,
11227 - SAMALANGA,GD112270207,SML079-00,MATANG WAKEUH,5.182606,96.357447,200,,,,,
11227 - SAMALANGA,GD112270313,SML080-00,SISIP DAYAH BATEE ILIEK,5.164228,96.343801,100,,,,,
11227 - SAMALANGA,GD112270296,SML081-00,PUSKESMAS LAMA,5.205809,96.368174,50,,,,,
11227 - SAMALANGA,GD112270295,SML082-00,MNS PAPEUN II,5.199426,96.355538,50,,,,,
11227 - SAMALANGA,GD112270303,SML083-00,MSJID BLANGGARANG,5.201024,96.360767,50,,,,,
11227 - SAMALANGA,GD112270311,SML084-00,SPBU 2 SLG,5.195952,96.367092,50,,,,,
11227 - SAMALANGA,GD112270317,SML085-00,UMMUL AYMAN,5.201014,96.353961,50,,,,,
11227 - SAMALANGA,GD112270318,SML086-00,MUDI 2,5.205857,96.360389,100,,,,,
11227 - SAMALANGA,GD112270316,SML087-00,SISIP MESJID SP MATANG,5.188983,96.364766,100,,,,,
11227 - SAMALANGA,GD112270321,SML088-00,Gp.Putoh,5.205767,96.357182,,,,,,
11227 - SAMALANGA,GD112270072,SMP001-00,CEURUCOK,5.189614,96.378905,50,,,,,
11227 - SAMALANGA,GD112270073,SMP002-00,SP. IERHOB,5.187584,96.390358,50,,,,,
11227 - SAMALANGA,GD112270048,SMP004-00,SP. MAMPLAM,5.191244,96.408032,100,,,,,
11227 - SAMALANGA,GD112270080,SMP005-00,BLANG TAMBUE,5.195039,96.422351,50,,,,,
11227 - SAMALANGA,GD112270084,SMP007-00,PAKU,5.183899,96.435864,50,,,,,
11227 - SAMALANGA,GD112270076,SMP008-00,PULO DRIEN,5.188768,96.403343,50,,,,,
11227 - SAMALANGA,GD112270034,SMP009-00,BALEE,5.194461,96.385431,50,,,,,
11227 - SAMALANGA,GD112270032,SMP010-00,ARONGAN,5.197416,96.378948,50,,,,,
11227 - SAMALANGA,GD112270045,SMP011-00,RHEUM BARAT,5.200301,96.388359,50,,,,,
11227 - SAMALANGA,GD112270043,SMP012-00,BLANG KUTA,5.200649,96.401347,100,,,,,
11227 - SAMALANGA,GD112270040,SMP013-00,BLANG TEUMULIEK I,5.202327,96.411563,50,,,,,
11227 - SAMALANGA,GD112270086,SMP014-00,SP KUALA TAMBUE,5.204582,96.421491,100,,,,,
11227 - SAMALANGA,GD112270085,SMP015-00,SMP TAMBUE,5.200544,96.427042,50,,,,,
11227 - SAMALANGA,GD112270092,SMP016-00,CUREE TUNONG,5.216623,96.440195,100,,,,,
11227 - SAMALANGA,GD112270097,SMP017-00,BLANG PANYANG,5.228155,96.46011,100,,,,,
11227 - SAMALANGA,GD112270099,SMP018-00,CALOK,5.213343,96.478018,50,,,,,
11227 - SAMALANGA,GD112270051,SMP019-00,KRUENG MEUSEGOP,5.165599,96.41213,50,,,,,
11227 - SAMALANGA,GD112270054,SMP020-00,BUKETCEUDAH,5.152714,96.381563,50,,,,,
11227 - SAMALANGA,GD112270052,SMP021-00,BUKET CEURANA,5.154652,96.400825,50,,,,,
11227 - SAMALANGA,GD112270060,SMP022-00,GLE MENDONG,5.176965,96.378382,50,,,,,
11227 - SAMALANGA,GD112270047,SMP023-00,RHEUM BAROH,5.206633,96.391015,100,,,,,
11227 - SAMALANGA,GD112270088,SMP024-00,MEUNASAH ASAN,5.208522,96.430446,50,,,,,
11227 - SAMALANGA,GD112270036,SMP026-00,BLANG MANEE,5.194219,96.401548,50,,,,,
11227 - SAMALANGA,GD112270093,SMP027-00,CUREH BAOH,5.221016,96.446382,50,,,,,
11227 - SAMALANGA,GD112270078,SMP028-00,PULO TAPONG,5.192242,96.414555,50,,,,,
11227 - SAMALANGA,GD112270089,SMP029-00,MEUNASAH ASAN,5.213171,96.43522,50,,,,,
11227 - SAMALANGA,GD112270096,SMP030-00,ULEE KAREUNG,5.225841,96.46632,100,,,,,
11227 - SAMALANGA,GD112270075,SMP031-00,IERHOB,5.179399,96.390146,100,,,,,
11227 - SAMALANGA,GD112270074,SMP032-00,TELKOMSEL IERHOB,5.179679,96.390194,25,,,,,
11227 - SAMALANGA,GD112270035,SMP033-00,BLANG MANEE BARAT,5.193265,96.390656,50,,,,,
11227 - SAMALANGA,GD112270053,SMP034-00,BUKET CEUDAH II,5.151579,96.383982,50,,,,,
11227 - SAMALANGA,GD112270101,SMP035-00,ALUE LEUHOB,5.203287,96.472359,50,,,,,
11227 - SAMALANGA,GD112270079,SMP036-00,PULO IBOH,5.193684,96.418914,50,,,,,
11227 - SAMALANGA,GD112270050,SMP037-00,MEUNASAH DAYAH ,5.178415,96.410868,100,,,,,
11227 - SAMALANGA,GD112270039,SMP038-00,BLANG KUTA,5.201364,96.408038,100,,,,,
11227 - SAMALANGA,GD112270091,SMP039-00,TELKOMSEL CUREETUNONG,5.21635,96.439839,25,,,,,
11227 - SAMALANGA,GD112270044,SMP040-00,RHEUM TIMUE,5.199965,96.396838,25,,,,,
11227 - SAMALANGA,GD112270042,SMP041-00,MESJID BLANG KUTA,5.201121,96.403739,100,,,,,
11227 - SAMALANGA,GD112270049,SMP042-00,MEUNASAH DAYAH II,5.188056,96.408462,50,,,,,
11227 - SAMALANGA,GD112270090,SMP043-00,PEUNELET TUNNG,5.216113,96.439538,50,,,,,
11227 - SAMALANGA,GD112270004,SMP044-00,RHEUM BARAT SISIP,5.202428,96.379172,100,,,,,
11227 - SAMALANGA,GD112270046,SMP045-00,RHEUM BAROH SISIP,5.204079,96.391,100,,,,,
11227 - SAMALANGA,GD112270041,SMP046-00,KRUENG SURIN,5.20323,96.414924,100,,,,,
11227 - SAMALANGA,GD112270033,SMP047-00,ARONGAN SSP,5.196862,96.379879,50,,,,,
11227 - SAMALANGA,GD112270087,SMP048-00,TAMBUE BARAT,5.209122,96.422355,100,,,,,
11227 - SAMALANGA,GD112270098,SMP049-00,SMP CALOK,5.220481,96.473371,50,,,,,
11227 - SAMALANGA,GD112270095,SMP050-00,KUALA CANGKOI,5.231737,96.457698,100,,,,,
11227 - SAMALANGA,GD112270038,SMP051-00,BLANG KUTA II,5.199704,96.402088,50,,,,,
11227 - SAMALANGA,GD112270094,SMP052-00,TEUPIN,5.222493,96.438546,50,,,,,
11227 - SAMALANGA,GD112270100,SMP053-00,CALOK,5.208185,96.482649,50,,,,,
11227 - SAMALANGA,GD112270077,SMP054-00,TELKOMSEL SP MAMPLAM,5.192064,96.435239,50,,,,,
11227 - SAMALANGA,GD112270185,SMP055-00,SP BALEE,5.188461,96.384571,50,,,,,
11227 - SAMALANGA,GD112270184,SMP056-00,COT TRIENG,5.180097,96.402183,50,,,,,
11227 - SAMALANGA,GD112270186,SMP057-00,SP MAMPLAM,5.190124,96.407283,25,,,,,
11227 - SAMALANGA,GD112270187,SMP058-00,PEUNEULET BAROH,5.226616,96.450366,50,,,,,
11227 - SAMALANGA,GD112270188,SMP059-00,BLANG PANYANG,5.223303,96.472403,50,,,,,
11227 - SAMALANGA,GD112270189,SMP060-00,ALUE LEUHOB,5.208389,96.468982,100,,,,,
11227 - SAMALANGA,GD112270192,SMP062-00,ARONGAN,5.198765,96.377197,100,,,,,
11227 - SAMALANGA,GD112270224,SMP063-00,MNS MESJID,5.193862,96.40805,50,,,,,
11227 - SAMALANGA,GD112270226,SMP064-00,IE RHOB GLP,5.187853,96.395432,50,,,,,
11227 - SAMALANGA,GD112270235,SMP065-00,LHOK MANEE,5.21779,96.476234,50,,,,,
11227 - SAMALANGA,GD112270252,SMP066-00,GLEE MEUNDONG II,5.176751,96.374473,,,,,,
11227 - SAMALANGA,GD112270247,SMP067-00,SP MAMPLAM,5.189268,96.405379,50,,,,,
11227 - SAMALANGA,GD112270223,SMP068-00,BLANG TAMBUE,5.19479,96.421293,50,,,,,
11227 - SAMALANGA,GD112270253,SMP069-00,MNS ASAN,5.211734,96.432126,50,,,,,
11227 - SAMALANGA,GD112270222,SMP070-00,KEUDE TAMBUE,5.202494,96.424554,50,,,,,
11227 - SAMALANGA,GD112270240,SMP071-00,ARONGAN,5.194903,96.381856,50,,,,,
11227 - SAMALANGA,GD112270210,SMP072-00,CUREH BAROH,5.218746,96.442983,50,,,,,
11227 - SAMALANGA,GD112270211,SMP073-00,COT BATEE GEULUNGKU,5.191664,96.439331,50,,,,,
11227 - SAMALANGA,GD112270231,SMP074-00,KRUENG MEUSUGOP,5.164783,96.419185,50,,,,,
11227 - SAMALANGA,GD112270230,SMP075-00,KREUNG MEUSUGOP II,5.155605,96.412101,50,,,,,
11227 - SAMALANGA,GD112270251,SMP076-00,COT BATE GLUNGKU III,5.193662,96.431874,200,,,,,
11227 - SAMALANGA,GD112270272,SMP077-00,IE RHOB,5.169768,96.388188,50,,,,,
11227 - SAMALANGA,GD112270273,SMP078-00,LHOK MANEE,5.215076,96.477378,100,,,,,
11227 - SAMALANGA,GD112270236,SMP079-00,RHEUM BAROH II,5.208592,96.403575,100,,,,,
11227 - SAMALANGA,GD112270274,SMP080-00,ALUE LEUHOB III,5.20922,96.467356,50,,,,,
11227 - SAMALANGA,GD112270238,SMP081-00,RHEUM BAROH II,5.207225,96.396749,100,,,,,
11227 - SAMALANGA,GD112270249,SMP082-00,LANCANG BLANG KUTA,5.203178,96.410678,100,,,,,
11227 - SAMALANGA,GD112270242,SMP083-00,TEUPIN II,5.182408,96.389925,50,,,,,
11227 - SAMALANGA,GD112270275,SMP084-00,RHEUM BAROH III,5.20799,96.401141,100,,,,,
11227 - SAMALANGA,GD112270276,SMP085-00,ALUE LEUHOB 4,5.205166,96.474362,50,,,,,
11227 - SAMALANGA,GD112270237,SMP086-00,TEUPIN II,5.219027,96.431466,100,,,,,
11227 - SAMALANGA,GD112270208,SMP087-00,RHEUM BAROH IV,5.207588,96.399397,250,,,,,
11227 - SAMALANGA,GD112270277,SMP088-00,RHEUM BAROH,5.208497,96.40323,50,,,,,
11227 - SAMALANGA,GD112270278,SMP089-00,SIMPANG TAMBUE,5.195484,96.425914,100,,,,,
11227 - SAMALANGA,GD112270292,SMP090-00,SISIP RHEUM BARAT,5.206508,96.387644,100,,,,,
11227 - SAMALANGA,GD112270314,SMP091-00,KILANG PADI IE RHOB BARAT,5.174477,96.391469,100,,,,,
11227 - SAMALANGA,GD112270300,SMP092-00,OKSIGEN BLANG TAMBUE,5.195802,96.436384,50,,,,,
11227 - SAMALANGA,GD112270298,SMP093-00,KILANG PADI SAUDARA CEURUCOK,5.194337,96.381326,160,,,,,
11227 - SAMALANGA,GD112270299,SMP094-00,PEUNELET TUNONG II,5.203598,96.442159,100,,,,,
11227 - SAMALANGA,GD112270315,SMP095-00,SPBU CEURUCOK,5.182835,96.429146,50,,,,,
,,SMP097-00,,5.19336,96.408819,,,,,,
11228 - GANDAPURA,GD112280094,MKM031-00,COT KRUET II,5.183556,96.876631,100,,,,,
11228 - GANDAPURA,GD112280109,MKM032-00,BLANG MANE,5.153078,96.857186,50,,,,,
11228 - GANDAPURA,GD112280235,MKM033-00,BATE DABAI,5.1185,96.859523,25,,,,,
11228 - GANDAPURA,GD112280295,MKM034-00,ULE GLEE,5.155814,96.863756,50,,,,,
11228 - GANDAPURA,GD112280296,MKM035-00,BLANG DALAM II,5.132742,96.868569,,,,,,
11228 - GANDAPURA,GD112280364,MKM036-00,PAUD LEUBU COT,5.20915,96.872129,50,,,,,
,,MKM037-00,,5.144405,96.843494,,,,,,
,,MKM038-00,,5.129509,96.846736,,,,,,
11221 - KRUENGGEUKUEH,GD112210194,MRS001-00,DPN. PT. IMA MONTAZ (MOUNT AQUA),5.23045,97.03972,160,,,,,
11221 - KRUENGGEUKUEH,GD112210003,MRS002-00,DS.BLANG NALEUNG MAMEH ,5.227154,97.040428,160,,,,,
11221 - KRUENGGEUKUEH,GD112210005,MRS003-00,DS.BATUPHAT BARAT,5.224876,97.043985,250,,,,,
11221 - KRUENGGEUKUEH,GD112210007,MRS004-00,DPN. TOM INTEL,5.22292,97.048126,250,,,,,
11221 - KRUENGGEUKUEH,GD112210008,MRS005-00,JLN.B.ACEH-MEDAN SIMP.RANCONG,5.220648,97.049832,100,,,,,
11221 - KRUENGGEUKUEH,GD112210015,MRS006-00,DPN.PASAR BATUPHAT,5.217973,97.054847,200,,,,,
11221 - KRUENGGEUKUEH,GD112210017,MRS007-00,DPN.MESJID BATUPHAT,5.217813,97.056062,250,,,,,
11221 - KRUENGGEUKUEH,GD112210019,MRS008-00,DPN.SPBU BATUPHAT,5.216741,97.060295,50,,,,,
11221 - KRUENGGEUKUEH,GD112210021,MRS009-00,DS.BLANG PULO,5.214896,97.06317,250,,,,,
11221 - KRUENGGEUKUEH,GD112210025,MRS010-00,DPN.PUSKESMAS BLANG PULO,5.210939,97.070674,200,,,,,
11221 - KRUENGGEUKUEH,GD112210028,MRS011-00,DPN.MAKAM PUTROE NENG,5.209551,97.075619,160,,,,,
11221 - KRUENGGEUKUEH,GD112210030,MRS012-00,DS.UJUNG PACU,5.203642,97.037018,160,,,,,
11221 - KRUENGGEUKUEH,GD112210031,MRS013-00,TOWER TELKOM DS.UJUNG PACU,5.202753,97.051791,50,,,,,
11221 - KRUENGGEUKUEH,GD112210024,MRS014-00,LRG.SMP NEG.8 DS.BLANG PULO,5.211305,97.068721,100,,,,,
11221 - KRUENGGEUKUEH,GD112210011,MRS015-00,JLN.RANCONG PULO SEMADU,5.226089,97.056218,100,,,,,
11221 - KRUENGGEUKUEH,GD112210193,MRS016-00,DPN. PT. IMA MONTAZ (PABRIK ES),5.230423,97.039714,200,,,,,
11221 - KRUENGGEUKUEH,GD112210023,MRS017-00,DPN.MNS.DS.BLANG PULO,5.211466,97.067989,50,,,,,
11221 - KRUENGGEUKUEH,GD112210192,MRS018-00,JLN. PELABUHAN DS. BLANG NALEUNG MAMEH,5.229594,97.03954,50,,,,,
11221 - KRUENGGEUKUEH,GD112210014,MRS019-00,DPN. MESJID PT. ARON,5.218825,97.051581,50,,,,,
11221 - KRUENGGEUKUEH,GD112210027,MRS020-00,TOWER TELKOMSEL PUTROE NENG,5.209652,97.075178,25,,,,,
11221 - KRUENGGEUKUEH,GD112210018,MRS021-00,DS.BATUPHAT TIMUR NEW,5.217507,97.057183,100,,,,,
11221 - KRUENGGEUKUEH,GD112210006,MRS022-00,DPN KORAMIL BATUPHAT,5.223635,97.046886,100,,,,,
11221 - KRUENGGEUKUEH,GD112210004,MRS023-00,TOWER TELKOMSEL LR. CEMPAKA,5.225259,97.043668,50,,,,,
11221 - KRUENGGEUKUEH,GD112210020,MRS024-00,JL. MDN - BNA VULKANISIR BATUPHAT,5.216392,97.060514,160,,,,,
11221 - KRUENGGEUKUEH,GD112210013,MRS025-00,PDAM RANCONG BATUPHAT ,5.231591,97.062075,200,,,,,
11221 - KRUENGGEUKUEH,GD112210009,MRS026-00,SIMPANG RANCONG BATUPHAT,5.220821,97.050662,100,,,,,
11221 - KRUENGGEUKUEH,GD112210022,MRS027-00,BLANG PULO II,5.213583,97.064651,100,,,,,
11221 - KRUENGGEUKUEH,GD112210026,MRS028-00,JLN. MDN - BNA PINTU 2 ARON,5.210532,97.072479,100,,,,,
11221 - KRUENGGEUKUEH,GD112210195,MRS029-00,JLN. PUSONG AROMATIK,5.236789,97.048169,100,,,,,
11221 - KRUENGGEUKUEH,GD112210012,MRS030-00,PDAM RANCONG BATUPHAT II,5.231487,97.062042,160,,,,,
11221 - KRUENGGEUKUEH,GD112210190,MRS031-00,BLANG NALEUNG MAMEH II,5.228298,97.044067,50,,,,,
11221 - KRUENGGEUKUEH,GD112210016,MRS032-00,POLSEK BATUPHAT,5.218149,97.054995,100,,,,,
11221 - KRUENGGEUKUEH,GD112210029,MRS033-00,UJONG PACU II,5.209263,97.035848,50,,,,,
11221 - KRUENGGEUKUEH,GD112210191,MRS035-00,TAMBAK BLANG NALEUNG MAMEH,5.226267,97.050315,50,,,,,
11221 - KRUENGGEUKUEH,GD112210196,MRS036-00,JLN. PUSONG AROMATIK II,5.236075,97.049892,50,,,,,
11221 - KRUENGGEUKUEH,GD112210261,MRS037-00,RANCONG,5.231418,97.062578,50,,,,,
11221 - KRUENGGEUKUEH,GD112210320,MRS038-00,HUMPUS AROMATIK,5.233321,97.056179,50,,,,,
11221 - KRUENGGEUKUEH,GD112210322,MRS039-00,SP.3 PELABUHAN HUMPUS,5.238454,97.04453,100,,,,,
11221 - KRUENGGEUKUEH,GD112210324,MRS040-00,BLANG PULO,5.216992,97.059478,100,,,,,
11221 - KRUENGGEUKUEH,GD112210328,MRS042-00,BLANG PULO,5.211738,97.067152,100,,,,,
11221 - KRUENGGEUKUEH,GD112210354,MRS043-00,TOWER RAJA LANYANG ,5.203812,97.044214,50,,,,,
11221 - KRUENGGEUKUEH,GD112210355,MRS044-00,DPN MNS BATUPHAT BARAT ,5.224688,97.044353,50,,,,,
11221 - KRUENGGEUKUEH,GD112210360,MRS045-00,UDIKLAT PIM,5.229536,97.039506,100,,,,,
11221 - KRUENGGEUKUEH,GD112210364,MRS046-00,JALAN KAMPUS UNIMAL BI,5.207604,97.069247,50,,,,,
11221 - KRUENGGEUKUEH,GD112210383,MRS047-00,DEPAN ALFAMART BLANG PULO,5.211568,97.067575,50,,,,,
11221 - KRUENGGEUKUEH,GD112210384,MRS048-00,BLANG PULO,5.211014,97.070266,160,,,,,
11221 - KRUENGGEUKUEH,GD112210394,MRS049-00,KOMPLEK PT ARUN/ CILACAP I,5.218158,97.050199,160,,,,,
11221 - KRUENGGEUKUEH,GD112210395,MRS050-00,KOMPLEK PT ARUN/ BONTANG,5.210956,97.053842,250,,,,,
11221 - KRUENGGEUKUEH,GD112210406,MRS051-00,KOMPLEK PT ARUN/ CILACAP II,5.216175,97.054976,50,,,,,
11221 - KRUENGGEUKUEH,GD112210396,MRS052-00,KOMPLEK PT ARUN/ AUDITORIUM,5.209963,97.055718,160,,,,,
11221 - KRUENGGEUKUEH,GD112210397,MRS053-00,KOMPLEK PT ARUN/ BALIK PAPAN I,5.208838,97.056614,160,,,,,
11221 - KRUENGGEUKUEH,GD112210398,MRS054-00,KOMPLEK PT ARUN/ BALIK PAPAN II,5.208805,97.060775,250,,,,,
11221 - KRUENGGEUKUEH,GD112210402,MRS055-00,DPN.MNS.DS.BLANG PULO,5.211467,97.067984,50,,,,,
11221 - KRUENGGEUKUEH,GD112210413,MRS056-00,AINIQUA,5.219273,97.045706,160,,,,,
11221 - KRUENGGEUKUEH,GD112210414,MRS057-00,KANTOR LMAN,5.21937,97.041298,100,,,,,
11221 - KRUENGGEUKUEH,GD112210442,MRS058-00,Jln Sei Gerong Arun,5.217941,97.045744,100,,,,,
11221 - KRUENGGEUKUEH,GD112210405,MRS059-00,Jln Rancong,5.224246,97.054279,50,,,,,
11221 - KRUENGGEUKUEH,GD112210415,MRS060-00,ASRAMA MOSA,5.211036,97.053432,100,,,,,
11221 - KRUENGGEUKUEH,GD112210416,MRS061-00,PLAJU,5.212623,97.048539,50,,,,,
11221 - KRUENGGEUKUEH,GD112210417,MRS062-00,DAMORA PUTRA,5.212506,97.055745,250,,,,,
11221 - KRUENGGEUKUEH,GD112210418,MRS063-00,DAMORA PUTRI,5.213891,97.055981,250,,,,,
11221 - KRUENGGEUKUEH,GD112210419,MRS064-00,SD ARUN,5.214646,97.057564,100,,,,,
11221 - KRUENGGEUKUEH,GD112210420,MRS065-00,TK ARUN,5.213532,97.0525,160,,,,,
11221 - KRUENGGEUKUEH,GD112210457,MRS067-00,RS ARUN 1,5.215929,97.050664,100,,,,,
11221 - KRUENGGEUKUEH,GD112210458,MRS068-00,RS ARUN 2,5.217332,97.04967,100,,,,,
11221 - KRUENGGEUKUEH,GD112210462,MRS069-00,GEDUNG MPB ARUN,5.21872,97.049327,250,,,,,
11221 - KRUENGGEUKUEH,GD112210463,MRS070-00,MESJID ARUN,5.217013,97.05093,100,,,,,
11221 - KRUENGGEUKUEH,GD112210464,MRS071-00,DEPAN SMA MOSA,5.211001,97.053643,160,,,,,
11221 - KRUENGGEUKUEH,GD112210465,MRS072-00,KOMPLEK PT ARUN/ PLAJU 2,5.215653,97.050607,100,,,,,
11221 - KRUENGGEUKUEH,GD112210466,MRS073-00,RS ARUN,5.215838,97.04943,250,,,,,
11221 - KRUENGGEUKUEH,GD112210252,NSA001-00,BLANG POROH,5.104886,97.011083,25,,,,,
11221 - KRUENGGEUKUEH,GD112210251,NSA002-00,BLANG POROH II,5.105408,97.006668,50,,,,,
11221 - KRUENGGEUKUEH,GD112210250,NSA003-00,DS. BLANG JRAT,5.090497,96.996518,50,,,,,
11221 - KRUENGGEUKUEH,GD112210248,NSA004-00,DS. ALUE PAPEUN,5.079619,96.987686,100,,,,,
11221 - KRUENGGEUKUEH,GD112210257,NSA005-00,JLN. BATE PILA DS. ALUE PAPEUN,5.075898,96.983972,25,,,,,
11221 - KRUENGGEUKUEH,GD112210259,NSA006-00,DS. BATEE PILA,5.066949,96.976265,50,,,,,
11221 - KRUENGGEUKUEH,GD112210249,NSA007-00,DSN. ALUE MBANG,5.071886,96.991063,50,,,,,
11221 - KRUENGGEUKUEH,GD112210246,NSA008-00,DS. BLANG RIMEH,5.084494,96.980255,25,,,,,
11221 - KRUENGGEUKUEH,GD112210254,NSA009-00,SP. 4 DS. BLANG RIMEH ,5.093436,96.982797,50,,,,,
11221 - KRUENGGEUKUEH,GD112210255,NSA010-00,DS. UROENG DARUSSALAM,5.108606,96.991782,100,,,,,
11221 - KRUENGGEUKUEH,GD112210229,NSA011-00,DS. ALUE DUA,5.077769,96.964813,50,,,,,
